274.9955,273.0102,274.573,274.6044,267.6099,271.3499,273.7063,272.5688,270.9365,267.0092,270.9772,272.9663,276.1604,273.1606,272.5734,272.5909,271.6133,268.6402,273.3451,274.7354,272.3054,269.0126,273.6306,272.4627,272.5635,272.5635,272.5635,272.1974,270.079,273.968,272.0013,270.7325,266.3645,271.1591,272.5433,272.9025,272.4503,269.8933,272.0495,270.4282,271.6778,268.8989,271.8933,272.6755,272.9078,274.9401,275.0526,275.0507,274.8379,272.7814,272.5736,271.2226,264.1953,252.9896,241.2257,225.9036,223.9356,230.9888,230.298,217.2008,198.1054,188.3827,186.076,187.5038,197.267,223.4481,252.8469,267.1486,271.1803,269.8105,272.4055,271.941,267.5964,250.3844,220.9552,198.0493,189.9522,183.6376,185.0724,183.3472,185.4191,185.3682,183.2274,183,183.5016,188.4563,203.9123,227.4811,254.7039,265.8136,271.493,272.4457,275.0173,274.4746,272.0695,271.0587,266.8651,269.3798,271.6768,269.9554,270.9572,266.0633,270.5476,269.4101,269.9108,271.9411,269.8845,270.2222,265.8451,269.0234,269.1069,269.1069,266.2591,268.8852,269.134,266.8128,267.776,264.2227,268.5417,269.0957,267.023,268.6113,265.3704,266.4783,267.6725,264.4112,269.2531,265.1956
272.8008,273.0155,273.1582,271.6849,270.82,270.7646,272.2083,271.5078,269.8491,268.9085,270.5785,273.0876,274.5378,274.1784,272.7778,272.0367,270.6337,270.7367,271.8491,273.2675,271.8289,271.0635,271.6108,272.6863,273.9636,272.78,271.998,271.546,271.7468,272.3129,271.4014,269.4109,268.6085,269.6368,271.0645,272.4646,271.4048,270.717,270.6494,270.0696,270.8453,270.299,270.8788,272.2789,272.9602,273.54,273.3542,272.7344,271.8222,270.1866,268.1096,264.7854,258.8185,250.9657,242.1824,235.4541,232.5042,230.2411,225.4995,217.4377,208.9531,203.7468,202.0704,205.8233,215.1816,229.9308,244.0557,253.9321,257.8336,259.229,258.4336,255.087,247.3452,234.6119,219.2995,206.059,197.0668,192.8447,190.7813,190.9507,191.5663,192.3603,193.278,195.074,199.0495,206.7115,218.639,234.2723,248.1461,258.4276,264.182,267.9447,269.9144,270.9113,270.9294,269.5005,268.6727,269.2933,270.6504,270.165,268.7639,268.3495,268.5964,269.9967,269.9612,270.541,269.8607,268.3428,267.7446,268.7165,268.8389,268.8389,267.6592,267.7107,267.7339,267.1541,266.2849,266.1226,266.8351,267.9934,267.1158,267.2112,266.7705,267.3503,266.3914,266.5797,267.0216,265.3305
272.9709,273.7361,272.6249,272.8003,272.2201,272.0501,272.6299,271.2549,270.8664,270.2995,270.9801,272.4549,273.1396,272.7779,272.7569,272.6186,272.0389,271.3841,271.6103,272.1553,272.98,272.0101,272.7781,272.4888,272.7964,272.7525,273.3981,272.9461,272.2397,272.3086,271.4523,270.5409,269.9668,270.543,271.5081,272.155,270.8247,269.4249,269.2493,269.8903,270.5899,271.6991,272.2789,272.5322,272.2715,272.5173,272.112,271.0627,269.8337,268.041,265.6271,262.2547,257.3575,251.5367,245.6061,240.4078,236.5722,232.8663,228.1376,222.7374,217.9881,214.8009,213.796,216.4681,221.9523,230.5926,239.2282,245.6957,248.4505,249.0694,247.1338,243.1129,236.9024,228.3091,218.0497,209.0776,202.0276,197.7469,196.2848,196.4932,197.8189,199.62,201.9625,205.2016,209.8984,216.4633,225.4884,236.1757,246.1282,254.3832,260.2817,264.182,266.6709,268.1839,268.9618,269.8335,270.0728,270.6501,271.2301,270.7449,270.2076,269.7288,269.998,270.5765,271.2281,269.828,268.7664,269.7245,269.1447,269.356,268.9426,268.9426,268.9489,267.5488,268.1543,266.9902,267.6893,267.4867,268.0645,268.3638,266.9638,267.0085,266.8391,267.5293,267.7915,267.8244,266.4237,265.0204
275.716,274.3159,272.9158,272.7474,272.502,272.7322,272.733,271.3329,272.2722,271.7046,272.2848,272.1718,271.7395,272.6851,274.0044,274.0202,272.9279,272.7842,272.5448,272.6307,272.4314,272.481,272.4747,273.8748,274.1965,272.8193,273.9734,272.7175,273.5997,272.5973,272.3072,271.9459,271.3716,271.9467,272.4615,272.5632,271.1631,270.1981,269.5423,270.4709,271.8136,272.5698,272.4923,272.6549,272.8625,273.1526,271.6348,270.0439,268.4378,266.5758,264.1894,261.0002,257.1104,252.7144,248.1418,243.8683,240.1378,236.4653,232.6704,229.0488,225.9246,223.6485,222.7807,224.0994,226.8985,231.4913,236.7193,240.0696,241.1247,240.2214,237.5767,233.5753,228.3838,222.3873,215.4292,209.0295,204.2242,200.7622,200.3633,201.6095,203.8139,206.6127,209.9417,213.9285,218.749,224.4215,231.19,239.1352,246.6831,253.0236,258.1993,261.9819,264.6065,266.3801,267.7943,269.2535,270.2685,270.503,271.7866,270.3878,271.6091,271.1294,271.3987,270.1567,271.4402,270.7463,269.3958,269.4661,269.4259,270.7561,269.5913,269.5913,269.1727,267.7726,267.8183,268.3904,268.0375,268.8894,269.4666,268.9437,268.1987,268.4087,267.8837,268.8189,268.1575,267.5776,267.0028,266.4182
272.9062,273.7361,272.9241,274.1475,273.7483,272.3482,272.4754,271.5383,272.6657,272.673,273.128,273.3991,272.0727,272.5017,273.9018,274.8087,274.328,273.1121,273.9449,272.6187,273.8315,273.8811,272.9055,274.3056,274.344,272.9439,272.5733,273.7911,272.391,271.7403,272.3098,272.1631,272.7429,272.5606,272.0959,273.0293,271.6292,270.229,270.8307,271.5222,272.4508,273.7935,272.5947,273.0131,274.2216,272.7647,271.2378,269.6225,267.8789,265.9289,263.6245,260.8608,257.6433,254.1322,250.5175,247.1067,243.9815,240.9991,238.1051,235.3478,232.8974,231.0807,230.1281,230.3805,231.5684,233.0925,235.1964,236.0333,234.9426,232.6295,229.3543,225.2669,220.6241,215.844,211.2077,206.9732,203.9251,202.3226,203.4022,205.8628,209.2967,213.1541,217.3256,221.8392,226.6707,231.774,237.0201,242.7735,248.5957,253.7394,257.8857,261.2236,263.7596,265.676,267.3767,268.9901,270.494,270.2801,270.5093,271.7732,270.6692,270.454,270.5336,271.4409,270.0407,269.585,270.1492,270.6426,270.826,269.5401,270.9448,270.9448,269.5447,268.9946,268.8249,267.6655,269.0656,270.0175,269.66,270.1786,269.3653,268.8244,268.4388,269.8388,269.5575,268.8637,267.9684,267.1967
272.8259,273.1396,274.3242,273.9139,272.5138,272.2671,272.0599,272.2395,272.5009,272.0155,272.5135,272.101,271.6978,272.1451,273.202,274.6021,274.8775,273.4774,273.4336,272.2992,272.6793,274.0385,274.299,272.9716,274.3086,272.9085,272.6079,272.9878,273.1701,273.1404,272.0785,272.7932,274.143,272.7668,272.4449,271.9668,271.8561,271.5636,272.1924,272.8106,273.5021,272.9673,273.9948,274.1707,274.0775,272.6114,271.0688,269.4304,267.6852,265.8193,263.6747,261.302,258.7708,256.0666,253.345,250.7918,248.385,246.0077,243.6235,241.3188,239.2622,237.6221,236.5131,236.0781,236.1027,236.2365,235.352,232.7958,229.7188,226.0011,221.8953,217.4856,213.0723,208.8906,205.1824,202.3058,200.5478,200.508,203.4851,207.9327,213.3875,219.2078,224.454,229.4491,234.3162,239.002,243.4921,247.7035,251.7845,255.6447,258.9923,261.6927,263.9224,265.8852,267.6335,269.2203,270.7149,271.0559,270.6937,270.3889,270.4573,271.8541,271.9337,271.5083,270.1082,269.9827,271.3828,272.0428,271.4405,270.0403,271.0818,271.0818,269.6817,269.3484,269.0544,269.0558,269.1858,270.5859,269.3847,269.7565,269.058,270.2245,269.0799,269.3618,269.4758,269.9482,268.7418,268.7718
273.0453,274.4454,273.05,272.5722,272.4488,273.5499,272.1497,271.8265,272.6551,273.2349,273.9136,272.5467,272.3398,272.9196,274.1214,274.3516,273.7556,273.9876,272.9272,272.9416,272.3618,272.6385,272.9507,274.3508,273.6133,273.0335,272.7895,274.1895,274.5702,273.1813,272.7896,273.3694,272.8437,272.3627,272.8026,273.1151,272.5352,272.4928,273.5435,273.6385,273.0587,272.8218,273.9312,272.7706,272.7564,272.1718,271.2233,269.6935,268.027,266.2778,264.5916,262.7743,260.7739,258.7431,256.8266,254.9644,253.0636,251.0866,249.0653,247.0684,245.2064,243.6074,242.357,241.4301,240.6469,239.4679,236.9259,232.1413,226.5055,220.1992,214.6129,209.6804,205.2502,201.4704,198.5436,196.4807,195.8383,197.471,201.7998,208.5944,216.2411,224.5072,231.6465,237.2632,242.1746,246.4158,250.148,253.5148,256.5179,259.1975,261.567,263.6196,265.3811,266.8745,268.2076,269.7111,271.1789,272.0407,271.5303,271.6957,271.6415,270.6096,271.1294,270.4506,270.7691,271.3489,270.7691,271.8692,271.9656,271.413,271.0488,271.0488,269.6487,269.4344,269.0782,269.1595,269.6313,269.8417,269.4827,270.7951,269.395,269.7624,269.4132,270.7619,269.5553,269.2876,268.9355,270.3356
275.0072,273.0956,272.7475,272.2587,272.4671,272.5458,272.2917,272.407,272.635,274.635,274.4773,272.424,272.376,274.3198,272.7554,272.9514,275.1557,272.5875,274.3274,274.3417,272.4331,272.39,274.1132,273.0144,275.0135,272.805,272.3748,273.2561,274.8986,274.1772,272.3996,274.7695,272.7084,272.1343,274.2027,272.385,271.1351,272.5485,274.364,272.8318,271.6586,271.9513,274.2307,272.5758,272.1718,272.5117,271.7163,270.2114,268.7001,267.6187,266.3312,264.8687,263.3886,262.0478,260.7249,259.3203,257.822,256.2221,254.509,252.7004,250.8838,249.2169,247.8337,246.6828,245.3964,243.3816,239.7692,233.5029,224.1016,214.852,206.9867,201.3426,196.6839,193.2613,190.8142,189.9766,189.7257,191.8298,197.757,207.649,219.1829,230.1603,239.4879,245.9246,250.7204,254.3138,257.1277,259.5374,261.6723,263.5788,265.1282,266.457,267.5784,268.6118,269.5884,270.3733,271.7507,271.3639,270.1302,270.2956,270.2414,270.5758,270.3621,270.411,270.556,272.749,270.3246,270.6155,271.8093,270.1332,271.5135,271.5135,269.1974,269.8202,269.1874,269.3177,271.0314,271.2418,269.6925,269.7181,269.9469,271.1625,270.4514,271.254,269.8539,268.8882,270.2053,270.0176
275.1985,273.0181,272.9461,274.4826,272.8804,272.7334,274.2885,272.1686,274.377,274.7888,272.8453,272.0335,272.477,274.5376,274.6044,273.1864,273.0182,272.7131,272.5201,272.7404,272.4333,272.301,271.5946,272.6773,272.8929,272.853,274.3756,273.2514,275.7341,273.0033,274.4481,274.3508,272.5266,272.5428,272.4664,272.5963,272.3529,272.2739,272.7141,274.1208,272.1674,272.3523,272.8305,272.7783,272.4051,272.4483,272.2905,270.8481,270.1765,269.4547,268.519,267.3694,266.4084,265.5872,264.7099,263.7505,262.6863,261.4784,260.0816,258.3927,256.4203,254.4644,252.9477,251.9469,250.8896,248.7453,244.597,237.1999,226.9866,206.954,198.8162,193.3591,188.1202,183.6075,183.2497,181.9117,184.3135,182.0114,186.0393,206.4223,222.5787,237.9567,249.4151,256.3384,260.4432,262.8859,264.561,265.6336,267.1298,268.151,269.051,269.4844,270.3587,270.8668,271.2874,271.9434,272.3206,273.4948,271.6807,272.0684,273.3152,272.0472,271.9052,272.0207,272.1004,272.2295,271.9765,270.2586,271.4191,269.867,270.0633,270.0633,271.3064,269.3246,269.3876,269.3985,269.6543,271.6665,271.8557,271.7545,271.8247,271.9416,271.8515,270.4758,269.8558,269.5995,269.8093,271.2094
275.4128,274.633,274.7292,275.4765,272.9564,274.216,274.3483,272.9102,273.2939,274.7357,272.7833,272.5414,274.2339,272.8091,272.8472,275.0462,272.8048,272.4715,272.673,274.2323,271.9613,272.7755,272.6331,272.6507,272.7411,272.3514,274.6096,276.1372,273.4654,274.4982,272.5099,272.6679,271.6911,272.4087,272.2174,274.084,272.2232,271.9804,274.0396,272.5552,272.463,271.8969,272.7657,274.9113,274.1874,272.4709,272.5807,272.2644,272.0813,271.7774,271.0926,270.0788,269.4712,269.149,268.7646,268.2488,267.5954,266.9145,265.9927,264.5064,262.1414,259.1154,257.1037,257.1739,257.5357,256.2162,252.4749,244.6041,233.3921,230.0177,221.3047,208.6414,196.3853,188.2989,184.2812,184.9615,183.2172,183.4073,186.9709,198.659,222.77,248.1528,262.3005,268.4756,271.0175,272.2566,271.5556,272.199,271.3752,273.8959,272.6925,272.4988,272.4159,274.3265,272.5665,272.5394,274.4134,274.1223,271.812,272.528,274.9099,272.8806,272.2883,270.9397,272.1907,270.6092,270.5552,271.7806,269.9142,271.7137,271.6623,271.6623,269.5624,269.6251,271.4528,271.5083,269.7462,270.1605,272.8175,270.337,271.9427,270.4057,271.8058,271.8234,271.2457,269.8456,271.1884,269.8625
