274.4598,274.6367,274.0135,270.2039,272.1731,271.2722,267.892,270.2763,274.3738,274.8825,273.8015,269.7185,272.0471,269.4744,269.7135,272.432,272.3436,269.3509,271.7985,272.3734,272.6771,272.6082,275.0421,275.0193,272.0293,268.1425,271.2296,272.7012,276.6568,275.6342,275.2592,272.8665,273.6422,269.2815,270.8482,274.4604,272.8925,274.6381,273.7237,270.0785,274.0709,275.3132,275.58,276.8426,273.3622,273.092,274.7545,272.7969,271.887,268.8284,271.7767,272.9555,268.9289,271.2263,267.384,257.1565,242.3965,227.3909,207.4714,194.9668,188.6202,194.7971,210.2895,216.9211
270.065,272.8008,273.4889,270.5131,273.2606,271.7484,268.5901,271.3985,273.8703,272.8287,271.5612,271.7474,273.8396,271.2743,271.7556,272.4827,274.2663,271.8698,270.0697,271.3778,274.1588,272.7896,274.4132,272.9834,272.9135,270.6602,268.4937,272.5403,273.7515,274.2248,274.7558,274.6626,272.8264,270.1223,272.6511,274.0229,272.0843,272.5899,271.9596,270.8983,273.3325,273.1222,274.5858,274.482,273.9976,275.1026,272.1796,273.9315,271.8376,272.257,269.7581,271.3972,269.9835,269.5302,267.9751,263.0488,254.04,239.3499,221.8931,204.84,194.5037,193.838,198.2085,202.6615
273.2298,270.0208,270.7821,272.0952,272.183,270.9688,268.8621,272.2787,274.2555,271.923,272.7796,274.162,274.4878,274.125,272.1909,271.8548,274.1564,273.8475,273.4111,272.1025,272.5396,272.6472,271.8826,272.488,273.5251,270.3607,268.8282,270.0197,270.8409,271.7104,274.1658,272.8966,272.1807,270.9881,273.6842,274.4768,272.446,272.5502,272.0883,273.6218,274.0315,274.3134,272.3408,271.8418,272.8211,272.8486,274.0021,271.8192,272.7935,271.9714,270.0049,272.6104,272.8597,272.4211,270.1467,268.924,263.6772,252.3118,234.5377,221.6389,211.6359,201.4901,195.696,193.6938
272.1158,270.4817,272.9503,273.947,273.677,270.7021,269.8548,272.8611,272.6632,272.5394,272.7549,275.7071,274.9525,274.8321,274.9112,272.0454,272.7309,274.4417,274.1101,271.7637,274.1008,274.2951,272.2071,271.4742,271.6253,271.7532,272.639,271.6222,272.1605,271.6675,272.3333,274.3293,272.9337,272.4254,272.761,274.3343,272.631,274.1812,272.4665,273.9959,272.1779,272.5978,272.6102,272.4919,272.3637,272.5319,274.325,272.5756,274.0511,274.2545,271.502,272.0375,271.1382,273.3387,273.2936,272.245,268.3023,259.205,254.7198,243.9262,232.57,223.7501,209.7015,201.269
272.6476,272.2858,271.7297,272.6393,274.9032,273.1451,272.806,270.8396,273.7979,273.003,274.6245,275.9118,273.1866,274.4168,272.645,272.683,274.1273,272.4095,272.5612,272.2647,272.6704,274.4413,272.63,272.4525,272.2736,272.4703,273.9655,271.8711,271.9485,272.5635,272.496,272.3497,274.6616,272.0897,274.2136,274.5401,274.4034,275.0482,272.2961,272.3103,271.6475,272.0501,274.3092,274.3252,272.4823,272.8459,272.9711,272.502,271.7596,272.4189,273.9221,272.3013,271.0776,273.2961,271.1042,271.5421,268.0516,268.0165,263.8289,261.5675,255.0334,244.7121,229.2169,220.51
274.4688,271.9404,274.0475,274.3386,272.7188,272.2774,270.9697,270.87,272.0998,274.5459,275.9331,273.3655,274.4533,272.2628,272.2513,274.2674,272.6442,272.0025,274.02,271.9564,274.0432,272.5345,272.5681,271.4777,270.1503,271.0002,273.0602,271.3579,271.2585,271.6577,272.3732,272.0785,272.695,272.5373,272.0697,272.6274,272.8612,272.6076,272.7634,274.2751,274.0632,272.6087,272.6571,274.3344,275.1321,272.4584,274.84,272.7263,272.2425,272.3549,271.9468,272.4379,273.5948,272.1451,270.5098,271.4785,269.4688,270.5518,272.1113,269.7679,265.7261,257.4732,249.229,239.5033
272.2835,272.1087,272.5865,273.0362,272.3884,272.6205,271.7559,273.6014,272.5879,272.8753,274.639,274.4566,272.5484,272.6292,272.2482,272.7173,274.3344,272.742,272.9109,272.7442,272.4931,271.9233,273.4707,271.9572,267.401,265.4368,266.6892,267.8288,267.6442,270.827,272.5674,272.8189,275.2072,272.9198,272.057,272.4407,272.4664,272.7084,274.4426,274.3884,272.5742,274.2082,272.014,272.5521,274.3568,272.9274,272.7376,272.5996,272.1196,272.6105,274.1926,272.5876,272.153,270.9323,272.2212,271.6666,271.8664,271.4782,272.6497,272.2554,269.5746,263.4279,252.866,259.4583
269.3828,270.6334,272.6049,275.023,272.7204,274.1942,271.8657,272.0376,272.4261,274.2105,272.5567,272.6661,272.5417,274.1853,272.548,272.5128,272.8043,274.6019,275.0393,272.498,272.6791,273.2593,270.6316,268.0092,265.7952,260.3713,255.4278,259.8754,265.398,270.5042,273.7216,274.6534,274.5791,274.5308,272.6888,272.7125,274.5028,274.4163,272.7102,272.3211,272.549,274.25,272.6196,272.4416,272.692,272.4276,271.8653,274.1917,274.4123,274.5251,274.2596,272.192,272.6559,274.4197,272.0701,272.5635,272.4523,272.1906,274.1982,273.5139,270.2959,262.9753,265.9902,267.7898
272.1151,271.9679,272.7212,274.34,272.843,274.3752,272.6404,272.5728,274.1821,272.3189,274.3304,274.5015,272.7453,272.0667,272.4713,272.0214,274.2359,272.8308,274.1198,271.8972,272.6187,273.6159,267.468,261.0876,260.7511,254.0854,252.3402,250.7492,264.3602,270.0574,274.928,274.4003,272.5388,274.3574,274.5516,274.5453,274.4569,272.4897,274.3046,272.6945,272.4658,272.4935,274.189,272.1759,274.2628,272.5873,272.4437,274.4224,272.7972,272.7209,272.5675,271.3533,272.3299,272.8826,272.6251,272.3201,272.5208,272.1881,272.6787,273.9845,268.7301,268.3969,270.0982,271.3479
271.9132,273.0122,271.481,274.1072,272.6523,272.4707,272.5539,274.3742,272.6352,272.4077,272.5717,273.1906,272.747,274.3031,272.6038,272.5118,274.0892,271.9717,272.5949,274.195,272.6921,271.3502,267.9265,259.3204,245.3831,247.1579,241.6308,249.974,262.2303,271.2951,272.5055,273.7927,272.1039,274.0563,272.3152,272.5676,272.6147,272.5485,272.5662,274.4426,274.238,272.2198,272.661,272.6446,272.7007,272.3956,272.6041,274.1595,272.4629,272.4796,272.2933,273.9493,272.8522,274.5002,272.6649,272.2456,271.9567,271.7982,272.6352,271.7101,271.2722,271.42,273.8618,273.3195
269.262,270.7961,273.6443,271.9238,272.5814,272.1372,272.3902,274.2357,272.2519,272.6105,272.6812,272.2634,272.5531,274.416,274.5074,274.3912,272.3929,272.4185,272.4804,274.196,272.6006,271.0938,266.3223,254.0016,237.1994,231.6212,238.4716,253.3695,264.5883,270.4702,270.6952,271.3522,272.4635,271.7235,272.0674,272.4964,272.5013,272.5184,272.6836,272.2628,272.6855,273.8125,271.0825,272.6027,272.559,273.145,272.5983,272.0478,274.2007,272.7576,274.2728,272.3082,272.8272,275.0489,272.6527,274.2631,274.1171,272.3772,272.6474,271.9627,270.338,271.9005,272.3376,272.6465
271.9204,273.301,274.0896,272.3356,272.638,274.1955,272.278,272.5649,273.0025,274.4405,274.6926,274.5061,274.2135,272.1092,272.7117,274.2322,272.2632,272.63,274.0859,271.7574,272.2834,270.4137,260.5733,244.3867,226.0798,218.3141,234.6101,253.0093,264.5804,269.8521,272.1966,273.7687,272.5313,274.2442,272.9862,272.8271,274.3584,272.5648,274.2411,272.1151,272.1083,271.8502,272.3564,272.6333,272.6393,272.6797,272.5924,272.64,272.7726,274.268,274.7337,274.5613,273.057,272.8841,272.7217,272.6992,274.5269,272.5736,274.3598,272.6725,272.2963,272.3098,273.9089,271.7501
271.8827,272.3069,272.6454,272.2575,272.3962,272.3866,272.3004,272.361,272.294,272.8759,275.6666,275.6243,272.6116,272.158,272.1367,274.4188,274.2978,272.6978,273.9745,271.9001,271.833,266.1935,253.4651,232.0081,213.1433,211.1688,231.3644,251.858,264.6044,270.6203,273.4236,274.424,273.2337,275.5591,275.5636,272.935,272.6733,272.6305,274.3299,272.3885,274.1847,272.7828,272.8307,274.5518,274.2837,272.3929,274.289,272.6795,271.8731,272.5706,274.7898,275.9546,274.5179,272.1084,272.1839,272.7011,274.552,272.9379,274.6036,275.0927,272.8967,272.0647,273.9604,271.5635
272.8908,274.2061,272.3894,272.431,271.3923,272.4517,274.0486,272.6064,274.2868,272.9278,273.0891,273.0259,272.8675,271.6729,273.7435,272.6599,272.8035,274.3153,272.035,270.7579,267.8222,258.4787,242.354,220.6055,204.6343,211.8647,230.7934,250.5809,262.9384,269.1366,273.6632,275.4347,275.7856,273.4079,274.8047,273.0092,272.3718,272.4448,272.6628,272.6536,272.7988,274.4692,274.4354,272.8809,272.8217,274.2689,274.4603,272.8935,272.8521,274.4114,273.3429,272.9593,274.2857,272.6369,272.723,272.9988,274.5913,275.5625,273.15,272.7217,272.5471,274.1616,271.9464,272.5151
275.1851,274.2446,271.8461,273.9671,272.5744,272.4964,271.8188,272.2342,272.7538,272.4579,272.6974,272.4567,273.9183,273.4922,270.5749,271.343,273.337,272.6904,270.9485,266.914,261.7313,247.2628,227.7894,209.269,203.0275,216.2598,234.6251,255.1717,265.9153,271.3127,271.8098,272.6531,274.5804,274.8351,274.5965,272.7191,274.4981,274.483,272.7706,274.3409,272.4893,272.5612,272.6298,272.6834,272.0064,273.8959,272.7852,274.4282,274.7442,274.6082,272.6233,272.8287,272.6383,272.2401,271.9557,274.8361,272.9087,274.3388,272.7356,272.0956,274.3041,272.7388,272.6556,272.771
