284.5446,283.4973,280.3384,282.8158,279.0261,282.7198,281.8264,284.446,286.3719,286.3071,284.3586,283.3393,279.174,281.4346,283.313,280.794,276.2477,272.7292,276.8882,279.1088,278.3313,277.4565,274.1953,276.1263,279.5461,275.8402,273.2285,275.8554,278.6326,275.8331,270.6816,273.1425,278.3979,276.2077,277.7459,277.7873,277.3465,275.5551,275.429,274.6271,272.4742,277.0182,279.6005,278.2805,278.4311,278.554,278.5493,278.7745,280.6147,279.5876,274.4178,277.7081,280.0056,280.3336,277.6,280.4384,279.0727,278.8747,279.0173,281.1904,281.3119,281.6799,283.8032,283.4923
284.5377,283.1007,281.166,282.6105,281.6132,279.0058,282.0927,284.1454,283.9891,282.7933,283.7516,281.4759,282.4922,281.2027,280.028,280.6474,277.5824,275.6255,273.6154,275.7133,278.6845,276.9814,274.7611,277.1746,277.8,276.9896,274.9895,275.6428,275.6694,273.734,271.3374,274.0239,275.0762,277.3435,275.9007,274.8178,275.4919,274.0367,273.7886,275.3104,272.7289,276.678,276.1412,276.4191,278.0475,278.337,277.4936,279.6207,277.8535,277.9832,277.3803,275.7017,277.7137,278.6382,278.067,278.6102,280.6928,281.9885,280.7341,280.6645,279.376,281.2135,281.3448,281.861
284.4806,283.111,284.9901,283.6418,281.9222,278.67,279.9059,280.7921,283.0252,281.6667,283.2596,283.1283,282.221,280.1421,280.6369,279.1057,275.7643,274.0142,276.1335,276.9883,276.3429,275.5059,277.1558,277.2914,275.3864,277.2125,275.5184,275.4326,274.1674,275.6325,273.2701,271.5648,274.329,276.2145,277.5111,274.2248,275.3009,276.6341,275.1931,274.7036,273.5499,274.8388,274.7165,277.3024,279.1811,277.7677,277.0071,279.645,279.9998,280.2148,279.5287,278.8593,276.5203,279.6652,280.3414,280.6013,281.0772,281.4448,280.6483,278.7426,281.5935,280.3622,280.7488,278.234
284.6598,286.1337,284.3551,283.5941,281.2131,279.9121,281.3305,282.6212,280.5518,281.3072,283.5928,280.3254,280.6371,277.6605,277.0673,277.3344,278.7338,277.9538,275.3737,277.7504,278.7585,276.1357,276.3216,276.1539,277.3087,275.615,275.9871,274.6777,275.4807,274.8117,275.1119,271.7424,272.8192,274.0297,276.6461,276.9433,275.1509,275.6451,275.2655,273.6701,276.3945,276.8307,277.0148,275.8106,277.5847,278.0045,279.7277,278.1491,278.3592,280.4867,280.9376,279.7467,277.6093,277.9933,280.4382,281.075,279.7217,281.2743,281.039,280.3575,278.1516,279.6057,277.174,276.7003
284.4041,286.4197,285.1847,284.805,281.6393,283.019,284.466,283.1118,280.6011,281.4601,280.2638,281.7108,277.9455,276.5187,279.1763,279.8886,281.184,279.195,276.3424,279.1089,278.1181,279.1188,279.0804,279.0129,277.4801,275.4356,274.9569,275.1348,275.4238,277.007,274.8571,273.5077,274.7883,276.9976,275.5229,277.0159,275.6368,277.0914,275.4788,275.212,274.8609,275.5982,277.6495,277.4247,277.8704,277.8219,278.4737,280.2094,278.3555,278.5279,280.4364,278.4604,277.4034,279.8059,278.7263,280.7947,281.2261,280.0725,281.4077,280.4959,278.4755,277.2264,279.4471,279.2027
283.9768,284.8388,287.569,286.1102,282.3007,283.6212,282.2932,283.2064,280.8342,281.3988,281.1046,281.5539,278.7781,279.929,278.6576,280.8399,280.2627,277.9532,278.2379,278.1599,276.7348,278.3343,279.9705,279.221,276.0271,275.1235,275.6113,275.2751,277.2752,277.0936,274.6949,276.7023,276.6685,274.6584,275.6855,274.2499,276.8022,274.989,275.1841,275.3418,277.1265,275.7586,277.3971,275.7444,277.2679,277.5603,278.2042,279.7089,279.8734,278.4576,278.7125,278.5808,278.1997,280.2794,280.6648,281.0576,281.5112,280.9767,280.5048,280.4138,278.5075,280.0365,280.3431,279.3461
284.3327,284.7912,285.1021,285.8748,283.9201,283.8418,281.7935,283.0887,280.8875,281.466,282.7244,279.9492,279.7866,282.0745,281.1119,279.761,280.3041,277.9782,279.9163,278.4203,278.0383,277.8967,278.8844,276.6813,277.4025,275.5863,277.4056,277.4101,275.6367,275.7318,274.9997,277.2438,277.2819,275.2675,275.354,274.4977,275.5119,275.3246,275.3932,274.6524,277.0216,277.2217,275.6543,275.4924,274.7513,275.81,277.7203,276.7679,278.9478,277.4109,279.2041,279.8988,278.7011,280.3015,278.9755,281.5139,280.5522,280.5187,278.4478,278.7629,281.5936,280.4099,278.2641,281.4186
282.8935,283.6929,284.5568,286.3433,284.6833,284.9016,281.9035,281.1171,281.1293,282.7062,280.534,282.4157,281.3929,283.9925,281.807,282.6397,280.4496,278.0286,278.214,279.4987,277.6175,275.9852,276.4345,279.2325,277.6404,275.6989,277.5493,277.6943,275.6729,275.331,275.023,275.5959,275.6158,275.3494,274.0039,275.4732,275.5683,277.1698,275.2257,276.9922,275.4793,274.7637,275.5103,275.5345,275.5798,275.8542,278.2191,275.9796,277.6188,276.1122,276.3906,277.8973,278.2774,277.9934,279.3402,278.3042,278.6713,278.8449,280.4867,279.4012,281.9876,279.1783,278.8125,277.7794
284.2916,284.4005,286.2757,284.7617,283.9356,283.7018,281.9173,283.323,283.0608,280.8232,280.8269,283.1516,283.5285,283.8724,283.1946,281.0119,280.5024,278.1566,278.4622,278.4444,278.0784,277.7468,277.946,279.5081,278.616,275.8037,277.5327,275.8481,277.2536,275.4993,277.0516,274.7358,275.661,275.5983,275.3759,276.902,275.176,275.576,275.4236,275.6085,275.4208,275.4341,275.9999,277.527,275.8725,275.8172,275.9583,277.5167,276.0609,278.2595,275.9757,277.6573,277.5219,278.2886,279.4897,278.3525,278.1012,280.1207,281.4836,280.8978,280.9586,280.4792,280.1688,280.1297
282.9556,284.2394,286.207,284.2999,284.8064,281.7262,281.5266,283.3209,281.1992,283.0313,283.1721,283.263,281.6634,283.5021,283.4882,282.9817,280.7427,278.5935,280.28,278.3825,277.2012,278.2862,278.4211,277.9959,276.2285,275.9966,275.9781,275.6337,275.4395,277.3929,275.8506,275.6697,277.6753,275.706,275.3289,274.9795,275.4153,275.4366,274.2896,276.9424,275.3958,274.9927,277.3837,278.6398,275.8385,275.4982,275.6842,275.8359,277.4366,275.5632,277.5537,278.1251,278.1848,279.8982,280.3315,278.3538,277.619,278.0666,278.754,280.6359,280.172,278.2317,278.2896,280.6927
