262.7772,260.805,262.3555,260.4304,257.8586,256.4416,259.4377,258.1357,260.3878,260.2779,258.184,260.7302,256.3904,257.9371,260.2973,260.5824,260.8189,262.8927,263.3519,263.7937,265.4459,263.6286,263.502,263.5915,263.0295,260.3006,264.4636,263.5928,266.026,267.7141,265.313,261.5044,262.1426,265.4029,265.9538,267.4061,264.3996,263.8419,266.6018,269.1515,269.2274,269.236,269.6591,271.5882,269.7125,269.5074,269.7672,271.4791,271.6721,272.1172,272.5635,272.5635,272.17,272.2048,270.004,273.079,267.7623,271.0491,271.9699,272.5835,272.0652,269.5284,270.1429,270.2215
261.7815,259.1716,260.0092,260.1473,259.2614,257.21,257.788,259.8914,261.8331,260.2788,259.9919,259.0457,256.9499,259.898,260.1571,259.1819,260.5447,260.6609,262.3389,264.025,263.1976,262.0929,262.0991,264.3243,263.9157,262.3802,260.8997,263.0448,264.2469,265.7141,263.9204,262.146,264.3203,263.0445,263.7256,264.2514,266.7951,265.1768,267.6382,268.7411,267.0514,267.3568,269.1251,269.4555,269.4258,268.687,270.9126,269.0231,268.9319,271.1053,271.7396,272.6309,272.5635,272.1049,271.8904,271.303,271.8181,268.6316,272.5118,273.7281,271.618,273.019,272.9338,271.9124
258.2101,258.3208,258.0468,259.9774,259.9069,259.5944,259.7019,260.2045,260.314,260.2664,258.6897,259.9071,257.02,259.0833,258.5785,260.2967,259.6474,260.0225,260.0533,261.0137,262.6818,263.8936,263.6002,261.4576,262.6548,261.0418,264.0691,263.0628,263.2148,266.1692,263.9962,264.849,262.7262,264.8908,265.2353,265.7092,266.3126,266.3323,266.5589,268.4583,267.1078,266.8699,270.0694,268.1774,270.8117,271.0392,271.8032,270.8668,270.8784,269.5686,272.9739,273.9673,272.5253,272.2608,272.3195,272.4937,270.8063,271.9619,269.8992,273.8994,274.0057,272.3617,272.5556,271.1671
259.1626,256.952,260.1572,261.326,258.9019,259.2947,258.9027,260.283,258.9539,261.3281,259.8161,258.9867,256.7034,260.0904,259.8843,260.6047,262.1368,261.994,259.9998,260.099,263.1222,261.2686,260.7548,262.3776,260.6304,262.6245,262.97,262.734,263.429,266.1367,265.9218,265.3422,263.1041,263.0788,263.4764,265.2074,266.6931,268.2824,267.992,268.8795,266.4022,269.2986,268.8091,269.3611,271.0975,269.958,269.0691,269.5518,271.4286,269.9426,271.8598,271.2814,272.3445,271.1624,273.8652,272.5887,272.331,272.7472,270.1162,271.1184,272.5374,272.3427,272.5643,272.1849
257.1599,255.9422,258.8896,259.8636,259.4868,261.3357,258.8847,260.2766,260.2833,261.4818,258.2095,257.3729,258.8522,257.4996,259.1914,260.7086,262.5806,262.3395,260.7222,262.1495,260.817,260.519,260.8912,262.5693,260.6922,262.5757,262.6351,260.705,262.368,263.8737,265.8534,265.9409,266.1914,263.7373,265.4529,265.9156,266.6026,267.9901,265.9432,265.5336,267.9359,266.9111,267.3657,269.196,271.5274,271.2268,271.1859,271.4321,269.9167,271.6503,271.795,272.1148,271.6368,271.5826,273.7529,272.6481,272.2547,270.6579,271.7907,273.2764,271.0844,272.4861,272.5987,274.0723
255.4763,258.4105,256.681,259.1869,260.49,260.614,259.5119,259.5658,259.7103,260.1008,259.6765,259.3361,257.6187,259.8083,261.5499,260.6501,260.6832,260.6274,262.2555,260.7352,262.3952,262.4921,260.9033,263.4363,262.6271,261.0536,262.5522,260.9884,262.8429,263.4673,264.8528,265.4304,265.716,263.8564,266.5285,267.1942,267.3438,265.4601,267.7126,266.0493,265.9203,268.3199,269.6653,270.5074,271.133,269.4319,269.6176,271.7536,271.5677,271.4064,269.6946,271.766,271.8486,271.6971,271.3229,273.7358,272.3901,272.2058,272.0201,271.688,272.6978,272.9741,274.1316,271.9534
261.2977,258.3276,259.1253,257.2573,257.6748,257.8093,257.5115,257.1813,257.558,259.7643,259.7486,257.6559,259.6373,261.4005,262.3067,262.3156,260.2315,260.4333,260.2695,260.4142,260.7811,262.4672,260.7776,261.2687,262.9818,263.8844,261.1349,263.9858,262.9407,262.8997,262.3879,265.0145,265.8914,264.3369,264.7899,264.3752,264.7034,266.2815,268.251,268.1909,265.9973,266.8705,267.3921,268.9515,268.5806,271.0291,269.6302,270.9749,269.7295,268.8551,269.7091,271.606,270.1538,269.51,270.2163,273.511,272.5879,272.6713,272.1523,272.5937,274.3059,275.0334,272.8132,272.2554
262.4344,260.1998,259.4266,259.4557,259.6294,260.5777,259.4062,257.7704,258.1176,258.2987,259.0349,259.8839,258.6695,260.2513,260.3428,262.2388,260.581,260.3773,260.5184,260.5812,260.6512,262.6451,262.6186,262.7592,263.6641,261.5235,262.827,262.8752,261.1999,261.1782,264.1038,265.3528,266.0037,267.1429,266.6661,264.3781,266.0156,267.5484,266.4661,268.1613,266.6108,266.7535,269.3228,267.1207,269.941,268.8185,269.2241,267.8798,268.3844,269.5516,270.8835,271.4661,270.3014,272.5907,271.7267,272.1667,272.1698,274.1485,272.7341,272.5507,272.5761,272.6188,272.7249,271.9316
262.751,259.9498,257.5971,259.6315,261.3827,259.0949,260.1496,259.9926,260.112,260.1058,261.6466,261.6929,260.248,261.5918,260.0065,262.17,262.0497,259.489,262.1127,262.3887,260.7577,262.4585,262.5231,261.2079,261.2147,261.3709,261.3335,260.9559,261.3957,261.015,262.9943,264.6312,264.5197,265.7129,264.975,264.3543,264.6855,266.1605,265.4819,268.068,268.6977,268.6418,266.9192,268.329,266.7047,268.3924,267.4089,268.8705,270.4233,268.309,268.8308,269.4577,273.6361,273.7971,272.707,273.8645,271.4925,272.5912,274.2827,272.5563,272.0057,273.164,275.3894,273.8416
261.5373,259.5304,257.4846,258.6363,260.2912,261.9706,260.4313,260.2421,261.9026,260.5327,260.5829,260.4556,261.8298,259.2228,260.0298,260.5755,260.0794,260.3693,260.5945,260.605,260.3698,260.9755,260.4362,262.6229,263.987,262.9208,261.4367,261.4234,262.8504,260.8822,261.2882,262.3422,262.9512,265.408,265.9068,264.3638,264.4452,265.0487,267.6579,268.3511,267.0474,268.823,267.3311,266.7219,265.982,266.8769,270.0807,269.3132,268.4948,269.572,271.0765,271.4931,270.9315,274.481,274.2704,272.465,273.9967,272.5048,272.2274,272.6039,274.2312,275.0771,274.6284,274.5922
